name|detail_url|address/street|address/city|address/state|address/zip|phone|email_link|website|description
The John Maxwell Group - Dan Houston|//business.lakenormanchamber.org/directory/Details/the-john-maxwell-group-dan-houston-1574269|9911 Rose Commons Drive, Suite 148|Huntersville|NC|28078|(704) 750-9670|https://business.lakenormanchamber.org/directory/Contact/rJ5lZ0xL|http://www.johnmaxwellgroup.com/danielhouston|
The Junction at Antiquity|//business.lakenormanchamber.org/directory/Details/the-junction-at-antiquity-1573638|22415 Market Street|Cornelius|NC|28031|(704) 464-0466|https://business.lakenormanchamber.org/directory/Contact/P2JVmX1P|https://www.junctionatantiquity.com/|
The Kilted Buffalo, LLC|//business.lakenormanchamber.org/directory/Details/the-kilted-buffalo-llc-1574339|8625 Townley Road|Huntersville|NC|28078|(704) 892-7571|https://business.lakenormanchamber.org/directory/Contact/PNa91DMp|https://www.tkbbirkdale.com/|
The Knox Group, Inc.|//business.lakenormanchamber.org/directory/Details/the-knox-group-inc-1574049|19725 Oak Street, Suite 8|Cornelius|NC|28031|(704) 896-1911|https://business.lakenormanchamber.org/directory/Contact/rAn2vk1p|https://www.knoxgroupinc.com/|
The Lake Norman Company (The North Harbor Club)|//business.lakenormanchamber.org/directory/Details/the-lake-norman-company-the-north-harbor-club-1574069|100-H North Harbor Place|Davidson|NC|28036|(704) 892-4619||http://www.lakenormancompany.com/|
The Law Offices of Jason E. Taylor, P.C. Concord Injury Lawyers & Attorneys at Law|//business.lakenormanchamber.org/directory/Details/the-law-offices-of-jason-e-taylor-p-c-concord-injury-lawyers-attorneys-at-law-2543779|130 Church St NE|Concord|NC|28025|(704) 900-3333||http://thelitigator.com/concord-nc|
The Legacy Builders Insurance Group|//business.lakenormanchamber.org/directory/Details/the-legacy-builders-insurance-group-2958448|9711 David Taylor Dr Ste 170|Charlotte|NC|28262|7042521811|https://business.lakenormanchamber.org/directory/Contact/r4q1weAp|http://thelegacybuildersgroup.com/|
The Luxe Of Huntersville|//business.lakenormanchamber.org/directory/Details/the-luxe-of-huntersville-2958445|11418 Elmira Ave|Huntersville|NC|28078|704.875.7944|https://business.lakenormanchamber.org/directory/Contact/pGnjKA9r|http://www.theluxehuntersville.com/the-luxe-of-huntersville-huntersville-nc|
The M Company|//business.lakenormanchamber.org/directory/Details/the-m-company-1573667|8621 Creek Trail Ln. Apt. 905|Cornelius|NC|28031|(704) 892-4120|https://business.lakenormanchamber.org/directory/Contact/raZ34Oqp|http://www.themcompanyllc.com/|
The Mold Hunter Inc.|//business.lakenormanchamber.org/directory/Details/the-mold-hunter-inc-1573944|201 Mullis Road|Harmony|NC|28634|(704) 785-0038|https://business.lakenormanchamber.org/directory/Contact/PKVlx5Zp|http://www.themoldhunter.com/contact.html|
The Olde Mecklenburg Brewery|//business.lakenormanchamber.org/directory/Details/the-olde-mecklenburg-brewery-1573844|4150 Yancey Road|Charlotte|NC|28217|(704) 525-5644|||
The Peach Cobbler Factory|//business.lakenormanchamber.org/directory/Details/the-peach-cobbler-factory-3228956|21323 Catawba Ave|Cornelius|NC|28031|(704) 237-4307|https://business.lakenormanchamber.org/directory/Contact/pRy6Abvr|http://thepeachcobblerfactory.com/|
The Peninsula Yacht Club|//business.lakenormanchamber.org/directory/Details/the-peninsula-yacht-club-1573978|18501 Harbor Light Boulevard|Cornelius|NC|28031|(704) 892-9858|https://business.lakenormanchamber.org/directory/Contact/Pdx6b1xP|http://www.peninsulayacht.com/|
The Pines at Davidson|//business.lakenormanchamber.org/directory/Details/the-pines-at-davidson-1574076|400 Avinger Lane|Davidson|NC|28036|(704) 896-1100|https://business.lakenormanchamber.org/directory/Contact/pR179mxr|https://www.thepinesatdavidson.org/|
The Rankin Insurance Group|//business.lakenormanchamber.org/directory/Details/the-rankin-insurance-group-1573830|15716 Old Statesville Road|Huntersville|NC|28078|(704) 896-9393|https://business.lakenormanchamber.org/directory/Contact/rOO7oedr|http://www.rankininsurancegroup.com/|
The Serve Pickleball + Kitchen|//business.lakenormanchamber.org/directory/Details/the-serve-pickleball-kitchen-3458505|20917 Bethelwood Lane|Cornelius|NC|28031|(704) 506-0140|https://business.lakenormanchamber.org/directory/Contact/rXmQjOlp|http://theservepickleball.com/|
The Sign Post, Inc.|//business.lakenormanchamber.org/directory/Details/the-sign-post-inc-1789311|118 Overhill Drive Suite 104|Mooresville|NC|28117|704-799-1818|https://business.lakenormanchamber.org/directory/Contact/PYEZgExP|http://www.thesignpostonline.com/|
The Spirited Cyclist Bike Shop|//business.lakenormanchamber.org/directory/Details/the-spirited-cyclist-bike-shop-1573908|610 Jetton Street|Davidson|NC|28036|(704) 948-9300|https://business.lakenormanchamber.org/directory/Contact/LmwabAop|http://www.spiritedcyclist.com/|
The Welcome Committee|//business.lakenormanchamber.org/directory/Details/the-welcome-committee-1574236|P.O. Box 4673|Mooresville|NC|28117|(704) 660-1155|https://business.lakenormanchamber.org/directory/Contact/p9eJ0Rxp|http://www.thewelcomecommittee.net/|
The Wine Cottage (Lake Norman Wine Cottage)|//business.lakenormanchamber.org/directory/Details/the-wine-cottage-lake-norman-wine-cottage-2767433|200 North Harbor Drive|Davidson|NC|28078|7042424064|https://business.lakenormanchamber.org/directory/Contact/rX9wnzlp|http://www.thewinecottage.com/|
Thebeau & Associates|//business.lakenormanchamber.org/directory/Details/thebeau-associates-1692732|19600 W. Catawba Ave, Suite 100|Cornelius|NC|28031|704.895.5612|https://business.lakenormanchamber.org/directory/Contact/Pdx3Y5QP|http://thebeaulaw.com/|
Thrive Financial Partners|//business.lakenormanchamber.org/directory/Details/thrive-financial-partners-1574249|16810 Kenton Circle Suite 180|Huntersville|NC|28078-7352|(704) 494-8077|https://business.lakenormanchamber.org/directory/Contact/rAn2vmDp|https://mythrivefinancial.com/|
Tice Studios|//business.lakenormanchamber.org/directory/Details/tice-studios-3244264|6514 Colonial Garden Dr|Huntersville|NC|28078|9806133845|https://business.lakenormanchamber.org/directory/Contact/p049N94p|http://ticestudios.com/|
Tier One Graphics|//business.lakenormanchamber.org/directory/Details/tier-one-graphics-1573841|18525 Statesville Rd. Suite D-10|Cornelius|NC|28031|(704) 997-8230|https://business.lakenormanchamber.org/directory/Contact/p07em0Jr|https://www.tieronegraphics.com/|
Tiger Joseph Video LLC|//business.lakenormanchamber.org/directory/Details/tiger-joseph-video-llc-3364499|222 S Main Street 117|Mooresville|NC|78704|(442) 615-8477|https://business.lakenormanchamber.org/directory/Contact/P3K295mP|http://tigerjosephvideo.com/|
TLU Athletic Recovery and Wellness|//business.lakenormanchamber.org/directory/Details/tlu-athletic-recovery-and-wellness-3228957|816 Brawley School Road Suite C|Mooresville|NC|28117|(704) 315-5397|https://business.lakenormanchamber.org/directory/Contact/LvYg2dGP|http://www.tlurecovery.com/|
Top 2 Bottom Business Solutions|//business.lakenormanchamber.org/directory/Details/top-2-bottom-business-solutions-1574172|18131 West Catawba Ave|Cornelius|NC|28031|(704) 895-6030|https://business.lakenormanchamber.org/directory/Contact/LyE6w6xL|http://www.t2bbsolutions.com/|
Town of Cornelius|//business.lakenormanchamber.org/directory/Details/town-of-cornelius-1574096|21445 Catawba Ave|Cornelius|NC|28031|(704) 892-6031|https://business.lakenormanchamber.org/directory/Contact/rZRmoZ6r|https://www.cornelius.org/|
Town of Davidson|//business.lakenormanchamber.org/directory/Details/town-of-davidson-1574092|251 South Street|Davidson|NC|28036|(704) 892-7591|https://business.lakenormanchamber.org/directory/Contact/LWq7oZMp|http://www.townofdavidson.org/|
Town of Huntersville|//business.lakenormanchamber.org/directory/Details/town-of-huntersville-1574087|101 Huntersville-Concord Road|Huntersville|NC|28070|(704) 875-6541|https://business.lakenormanchamber.org/directory/Contact/rXq71ZZp|https://www.huntersville.org/|
TrackHouse Motorplex|//business.lakenormanchamber.org/directory/Details/trackhouse-motorplex-1573766|130 Motorplex Drive|Mooresville|NC|28115|(704) 696-2926|https://business.lakenormanchamber.org/directory/Contact/rnvQbq2r|http://www.trackhousemotorplex.com/|
Transition Tamers|//business.lakenormanchamber.org/directory/Details/transition-tamers-1573745|9911 Rose Commons Drive, Suite E142|Huntersville|NC|28078|(704) 237-4262|https://business.lakenormanchamber.org/directory/Contact/p524m1xP|http://www.transitiontamers.com/|
Transworld Business Advisors Lake Norman|//business.lakenormanchamber.org/directory/Details/transworld-business-advisors-lake-norman-3651184|8936 Northpointe Executive Park Drive Suite 260|Huntersville|NC|28078|(704) 918-8334|https://business.lakenormanchamber.org/directory/Contact/pGAKExZL|http://www.franchiseacompany.com/|
Transworld Business Advisors of Charlotte South|//business.lakenormanchamber.org/directory/Details/transworld-business-advisors-of-charlotte-south-3104374|141 Sandreed Drive|Mooresville|NC|28117|(980) 988-4968|https://business.lakenormanchamber.org/directory/Contact/pBKBgKxP|http://www.southcharlottebusinessbrokers.com/|
Trego, Hines & Ladenheim, PLLC|//business.lakenormanchamber.org/directory/Details/trego-hines-ladenheim-pllc-1574324|10224 Hickorywood Hill Avenue Suite 202|Huntersville|NC|28078|(704) 599-8911|https://business.lakenormanchamber.org/directory/Contact/p524mynP|http://www.thlip.com/|
Trilogy Lake Norman by Shea Homes|//business.lakenormanchamber.org/directory/Details/trilogy-lake-norman-by-shea-homes-1573772|6844 Shoal Creek Drive|Denver|NC|28037|(800) 685-6494|https://business.lakenormanchamber.org/directory/Contact/PNa91Q7p|http://www.sheahomes.com/|
Triple B Detailing|//business.lakenormanchamber.org/directory/Details/triple-b-detailing-3640238|20429 Middletown Road|Cornelius|NC|28031|(704) 914-7610||http://www.triplebdetailing.com/|
TRivens, LLC|//business.lakenormanchamber.org/directory/Details/trivens-llc-2248836|20805 Catawba Avenue|Cornelius|NC|28031|(704) 493-4955|https://business.lakenormanchamber.org/directory/Contact/r6YAY1AL|http://tonyarivens.com/|
Tropical Smoothie Cafe|//business.lakenormanchamber.org/directory/Details/tropical-smoothie-cafe-2459946|20130 W. Catawba Avenue|Cornelius|NC|28031|704-997-8735|https://business.lakenormanchamber.org/directory/Contact/p5ezwaop|http://www.tropicalsmoothiecafe.com/|
Tropicana|//business.lakenormanchamber.org/directory/Details/tropicana-2913987|19708 West Catawba Avenue|Cornelius|NC|28031|(704) 221.0278|https://business.lakenormanchamber.org/directory/Contact/PNZy5kMP|http://www.tropicanasportsbar.com/|
Truliant Federal Credit Union|//business.lakenormanchamber.org/directory/Details/truliant-federal-credit-union-1573786|9706 Gilead Road|Huntersville|NC|28078|(704) 522-1955|https://business.lakenormanchamber.org/directory/Contact/pjKWdeNP|https://www.truliantfcu.org/|
Tutor Doctor|//business.lakenormanchamber.org/directory/Details/tutor-doctor-3536252|2913 Marion Court|Davidson|NC|28036|(704) 550-4461|https://business.lakenormanchamber.org/directory/Contact/LwkbMWDL|http://www.tutordoctor.com/huntersville|
Twinkle Toes Nanny Agency North Charlotte|//business.lakenormanchamber.org/directory/Details/twinkle-toes-nanny-agency-north-charlotte-3276561|111 Tiller Way|Mooresville|NC|28115|(704) 821-4492|https://business.lakenormanchamber.org/directory/Contact/pVq6x5Wr|http://twinkletoesnanny.com/charlotte|
U.S. Bank|//business.lakenormanchamber.org/directory/Details/u-s-bank-2846196|9145 Sam Furr Rd|Huntersville|NC|28078|704-765-3811|https://business.lakenormanchamber.org/directory/Contact/p5gw3jeL|http://usbank.com/|
Uncommon Scents Inc.|//business.lakenormanchamber.org/directory/Details/uncommon-scents-inc-1574020|9715-B Sam Furr Road|Huntersville|NC|28078|(704) 895-0197|https://business.lakenormanchamber.org/directory/Contact/Lb3Nblar|https://uncommonscents.commentsold.com/|
Unipet, Inc.|//business.lakenormanchamber.org/directory/Details/unipet-inc-1573666|9943 Linksland Dr|Huntersville|NC|28078|(704) 651-5733|https://business.lakenormanchamber.org/directory/Contact/LWq7oO6p|http://www.unipetinc.com/|
United Bank|//business.lakenormanchamber.org/directory/Details/united-bank-1573609|125 East Trade Court|Mooresville|NC|28117|(704) 799-2169|https://business.lakenormanchamber.org/directory/Contact/PeZxleJL|https://www.bankwithunited.com/|
United Way of Iredell County|//business.lakenormanchamber.org/directory/Details/united-way-of-iredell-county-1573966|404 N. Main Street|Mooresville|NC|28115|(704) 872.3000|https://business.lakenormanchamber.org/directory/Contact/rJ5l6VRL|http://www.uwiredell.org/|
Uptown Catering Company, LLC|//business.lakenormanchamber.org/directory/Details/uptown-catering-company-llc-3428417|1431 Bryant Street|Charlotte|NC|28208|(704) 332-5521|https://business.lakenormanchamber.org/directory/Contact/LE114AGL|http://www.uptowncateringco.com/|
Urban Air Adventure Park|//business.lakenormanchamber.org/directory/Details/urban-air-adventure-park-1574290|17001 Kenton Drive|Cornelius|NC|28031|(704) 361-8883|https://business.lakenormanchamber.org/directory/Contact/LWq7o9lp|https://www.urbanairtrampolinepark.com/locations/north-carolina/cornelius|
VantagePoint Educational Consulting|//business.lakenormanchamber.org/directory/Details/vantagepoint-educational-consulting-3669173|PO Box 382|Huntersville|NC|28070|(704) 268-9838|https://business.lakenormanchamber.org/directory/Contact/PYVOXKmL|http://www.vantagepointec.com/|
Veritas Property Holdings, LLC|//business.lakenormanchamber.org/directory/Details/veritas-property-holdings-llc-3913293|PO Box 3351|Huntersville|NC|28078|(980) 253-7106|https://business.lakenormanchamber.org/directory/Contact/p5ZZoWnP||
Veterinary Hospital at the lake|//business.lakenormanchamber.org/directory/Details/veterinary-hospital-at-the-lake-3535425|1675 Mollys Backbone Road|Sherrills Ford|NC|28673|(828) 478-3500|https://business.lakenormanchamber.org/directory/Contact/rkV2QX3L|http://vetspecialtiesatthelake.com/|
VIA Health Partners|//business.lakenormanchamber.org/directory/Details/via-health-partners-1574033|705 Griffith Street, Suite 203|Davidson|NC|28036|704-375-0100|https://business.lakenormanchamber.org/directory/Contact/pG94aGNL|http://www.hpccr.org/|
Vic Black, Financial Consultant|//business.lakenormanchamber.org/directory/Details/vic-black-financial-consultant-1573714|P.O. Box 30304|Charlotte|NC|28230|(704) 451-4700|https://business.lakenormanchamber.org/directory/Contact/Lv53kamP||
Victorious Skincare|//business.lakenormanchamber.org/directory/Details/victorious-skincare-3269800|907 Barrow Row Suite 102|Davidson|NC|28036|980-998-7546|https://business.lakenormanchamber.org/directory/Contact/Pd9vN7KL|http://victoriousskincare.com/|
Vimirra Insurance|//business.lakenormanchamber.org/directory/Details/vimirra-insurance-3317942|20311 Chartwell Center Drive, Suite 1165 Suite 1165|Cornelius|NC|28031|(704) 227-5048|https://business.lakenormanchamber.org/directory/Contact/rO1JR0BP||
Vineyard Financial Partners|//business.lakenormanchamber.org/directory/Details/vineyard-financial-partners-2671242|14702 Statesville Rd|Huntersville|NC|28078|855-837-1040|https://business.lakenormanchamber.org/directory/Contact/rX9ODd9p|http://www.vineyardfp.com/|
Vintage Marketing|//business.lakenormanchamber.org/directory/Details/vintage-marketing-1573958|20717 N. Main Street|Cornelius|NC|28031|(704) 895-5333|https://business.lakenormanchamber.org/directory/Contact/P7EKY4xr|http://www.vintagemarketing.com/|
Visit Charlotte-Charlotte Regional Visitors Authority (CRVA)|//business.lakenormanchamber.org/directory/Details/visit-charlotte-charlotte-regional-visitors-authority-crva-1574064|501 South College Street|Charlotte|NC|28202|800.231.4636||https://www.charlottesgotalot.com/|
Visit Lake Norman|//business.lakenormanchamber.org/directory/Details/visit-lake-norman-1573975|19900 W. Catawba Ave. Suite 102|Cornelius|NC|28031|(704) 987-3300|https://business.lakenormanchamber.org/directory/Contact/p524mwnP|http://www.visitlakenorman.org/|
